wave/AA   f_lambda/F_Ha
      95176.4  7.01672e-07
      95266.0  7.01185e-07
      95365.6  6.99254e-07
      95455.5  6.98254e-07
      95555.6  6.97010e-07
      95645.8  6.95841e-07
      95746.2  6.94773e-07
      95836.8  6.93605e-07
      95937.7  6.92537e-07
      96028.6  6.91370e-07
      96129.9  6.90132e-07
      96221.2  6.89138e-07
      96322.9  6.87905e-07
      96414.6  6.86742e-07
      96516.7  6.85679e-07
      96608.7  6.84517e-07
      96711.2  6.83454e-07
      96803.6  6.82296e-07
      96896.3  6.81140e-07
      96999.4  6.80079e-07
      97092.3  6.78924e-07
      97195.9  6.77864e-07
      97289.2  6.76713e-07
      97382.8  6.75560e-07
      97486.9  6.74502e-07
      97580.8  6.73354e-07
      97674.9  6.72370e-07
      97779.7  6.71151e-07
      97874.2  6.70167e-07
      97968.8  6.69021e-07
      98074.2  6.67805e-07
      98169.3  6.66826e-07
      98264.5  6.65679e-07
      98359.9  6.64704e-07
      98466.2  6.64152e-07
      98562.0  6.62512e-07
      98658.0  6.61372e-07
      98754.2  6.60397e-07
      98861.3  6.59189e-07
      98957.9  6.58214e-07
      99054.7  6.57079e-07
      99151.6  6.56107e-07
      99248.8  6.54973e-07
      99356.9  6.53929e-07
      99454.5  6.52796e-07
      99552.2  6.51828e-07
      99650.2  6.50695e-07
      99748.3  6.49730e-07
      99846.7  6.48601e-07
      99956.1  6.47562e-07
      100055.  6.46434e-07
      100154.  6.45469e-07
      100253.  6.44345e-07
      100352.  6.43380e-07
      100452.  6.42257e-07
      100552.  6.41296e-07
      100651.  6.40173e-07
      100752.  6.39212e-07
      100852.  6.38090e-07
      100952.  6.37132e-07
      101053.  6.36014e-07
      101154.  6.35057e-07
      101255.  6.34101e-07
      101356.  6.32985e-07
      101458.  6.32030e-07
      101560.  6.30915e-07
      101662.  6.29959e-07
      101764.  6.28848e-07
      101866.  6.27896e-07
      101969.  6.26945e-07
      102071.  6.25834e-07
      102174.  6.24884e-07
      102278.  6.23776e-07
      102381.  6.22829e-07
      102485.  6.21880e-07
      102588.  6.20933e-07
      102681.  6.20533e-07
      102785.  6.18951e-07
      102889.  6.17849e-07
      102994.  6.16902e-07
      103099.  6.15960e-07
      103204.  6.14858e-07
      103309.  6.13916e-07
      103403.  6.12887e-07
      103509.  6.11945e-07
      103614.  6.11005e-07
      103721.  6.09909e-07
      103827.  6.08969e-07
      103922.  6.08101e-07
      104028.  6.07164e-07
      104135.  6.06072e-07
      104242.  6.05136e-07
      104338.  6.04270e-07
      104445.  6.03177e-07
      104553.  6.02243e-07
      104661.  6.01310e-07
      104758.  6.00447e-07
      104866.  5.99359e-07
      104975.  5.98428e-07
      105071.  6.01447e-07
      105181.  9.85815e-07
      105290.  5.95552e-07
      105387.  5.94692e-07
      105497.  5.93763e-07
      105607.  5.92682e-07
      105705.  5.91826e-07
      105815.  5.90899e-07
      105914.  5.90043e-07
      106025.  5.89118e-07
      106136.  5.88041e-07
      106235.  5.87186e-07
      106346.  5.86264e-07
      106446.  5.85410e-07
      106558.  5.84336e-07
      106657.  5.83482e-07
      106770.  5.82563e-07
      106882.  5.81642e-07
      106983.  5.80792e-07
      107096.  5.79875e-07
      107197.  5.78875e-07
      107310.  5.77955e-07
      107411.  5.77108e-07
      107525.  5.76194e-07
      107627.  5.75347e-07
      107729.  5.74501e-07
      107843.  5.73435e-07
      107946.  5.72592e-07
      108061.  5.72584e-07
      108163.  5.70836e-07
      108279.  5.69925e-07
      108382.  5.69082e-07
      108498.  5.68173e-07
      108601.  5.67332e-07
      108705.  5.66491e-07
      108822.  5.65583e-07
      108926.  5.64742e-07
      109030.  5.63756e-07
      109148.  5.62850e-07
      109252.  5.62010e-07
      109357.  5.61174e-07
      109475.  5.60271e-07
      109580.  5.59435e-07
      109686.  5.58600e-07
      109805.  5.57698e-07
      109911.  5.56863e-07
      110017.  5.56030e-07
      110137.  5.55129e-07
      110243.  5.54296e-07
      110350.  5.54352e-07
      110457.  5.38460e-07
      110577.  5.37579e-07
      110685.  5.36762e-07
      110792.  5.35945e-07
      110900.  5.35129e-07
      111022.  5.34251e-07
      111130.  5.33585e-07
      111239.  5.32770e-07
      111347.  5.31956e-07
      111456.  5.31144e-07
      111565.  5.30333e-07
      111688.  5.29458e-07
      111798.  5.28644e-07
      111908.  5.27981e-07
      112018.  5.27172e-07
      112128.  5.26362e-07
      112238.  5.25554e-07
      112349.  5.24744e-07
      112474.  5.24890e-07
      112585.  5.23212e-07
      112696.  5.22406e-07
      112808.  5.21599e-07
      112920.  5.20795e-07
      113032.  5.20711e-07
      113144.  5.30142e-07
      113256.  5.18527e-07
      113369.  5.17724e-07
      113482.  5.17065e-07
      113595.  5.16264e-07
      113708.  5.15462e-07
      113822.  5.14803e-07
      113936.  5.14001e-07
      114050.  5.13203e-07
      114164.  5.12545e-07
      114279.  5.11747e-07
      114393.  5.10949e-07
      114508.  5.10295e-07
      114623.  5.09497e-07
      114739.  5.08699e-07
      114854.  5.08045e-07
      114970.  5.08241e-07
      115086.  5.06454e-07
      115203.  5.05801e-07
      115319.  5.05006e-07
      115436.  5.05201e-07
      115539.  5.03624e-07
      115656.  5.02833e-07
      115773.  5.02182e-07
      115891.  5.01391e-07
      116009.  5.00739e-07
      116127.  4.99948e-07
      116246.  4.99299e-07
      116365.  4.98510e-07
      116469.  4.97784e-07
      116588.  4.97135e-07
      116707.  4.96347e-07
      116827.  4.95698e-07
      116947.  4.94911e-07
      117052.  4.94328e-07
      117172.  4.93543e-07
      117293.  4.92895e-07
      117414.  4.92387e-07
      117520.  4.91527e-07
      117641.  4.90882e-07
      117763.  4.90098e-07
      117884.  4.89455e-07
      117991.  4.89150e-07
      118114.  4.88089e-07
      118236.  4.87447e-07
      118359.  4.86664e-07
      118467.  4.86085e-07
      118590.  4.85443e-07
      118713.  4.84663e-07
      118822.  4.84082e-07
      118946.  4.83441e-07
      119070.  4.82800e-07
      119179.  4.82084e-07
      119304.  4.81443e-07
      119429.  4.80803e-07
      119538.  4.80089e-07
      119664.  4.79449e-07
      119774.  4.78872e-07
      119900.  4.78233e-07
      120026.  4.77593e-07
      120137.  4.76883e-07
      120264.  4.76244e-07
      120375.  4.75667e-07
      120502.  4.75031e-07
      120630.  4.74393e-07
      120742.  4.73683e-07
      120870.  4.73047e-07
      120982.  4.72473e-07
      121111.  4.71837e-07
      121223.  4.71263e-07
      121352.  4.70628e-07
      121466.  4.70054e-07
      121595.  4.69689e-07
      121709.  4.68714e-07
      121839.  4.68078e-07
      121953.  4.67507e-07
      122084.  4.66873e-07
      122198.  4.66302e-07
      122330.  4.65669e-07
      122445.  4.65099e-07
      122560.  4.64662e-07
      122692.  4.64028e-07
      122807.  4.63457e-07
      122940.  4.62825e-07
      123056.  4.62256e-07
      123189.  4.61625e-07
      123306.  4.61189e-07
      123423.  4.60487e-07
      123557.  4.59857e-07
      123674.  4.60607e-07
      123791.  4.88890e-07
      123926.  4.62301e-07
      124044.  4.57654e-07
      124179.  4.57026e-07
      124298.  4.56458e-07
      124417.  4.55891e-07
      124553.  4.55393e-07
      124672.  4.54827e-07
      124791.  4.54262e-07
      124911.  4.53826e-07
      125048.  4.53198e-07
      125168.  4.52633e-07
      125289.  4.52198e-07
      125427.  4.51571e-07
      125547.  4.51135e-07
      125669.  4.50571e-07
      125790.  4.50007e-07
      125929.  4.51323e-07
      126051.  4.48945e-07
      126173.  4.48769e-07
      126295.  4.47946e-07
      126418.  4.47384e-07
      126558.  4.46887e-07
      126681.  4.46324e-07
      126805.  4.45889e-07
      126928.  4.45328e-07
      127052.  4.44894e-07
      127194.  4.44269e-07
      127318.  4.43836e-07
      127443.  4.43402e-07
      127568.  4.42839e-07
      127693.  4.42406e-07
      127818.  4.41844e-07
      127944.  4.41412e-07
      128088.  4.40788e-07
      128214.  1.60904e-06
      128340.  4.39922e-07
      128467.  4.39360e-07
      128594.  4.38926e-07
      128721.  4.38494e-07
      128848.  4.37934e-07
      128976.  4.37500e-07
      129104.  4.37068e-07
      129232.  4.36508e-07
      129360.  4.36075e-07
      129489.  4.35642e-07
      129618.  4.35208e-07
      129765.  4.34587e-07
      129895.  4.34154e-07
      130024.  4.33721e-07
      130154.  4.33287e-07
      130284.  4.32730e-07
      130415.  4.32297e-07
      130546.  4.31864e-07
      130677.  4.31430e-07
      130789.  4.31059e-07
      130921.  4.30503e-07
      131052.  4.30070e-07
      131184.  4.29638e-07
      131317.  4.29204e-07
      131449.  4.20956e-07
      131582.  4.20531e-07
      131715.  4.20229e-07
      131848.  4.19804e-07
      131982.  4.19874e-07
      132116.  4.19079e-07
      132250.  4.18777e-07
      132385.  4.18350e-07
      132519.  4.18049e-07
      132635.  4.17807e-07
      132770.  4.17381e-07
      132906.  4.17079e-07
      133041.  4.16775e-07
      133178.  4.16471e-07
      133314.  4.16045e-07
      133431.  4.15804e-07
      133568.  4.15499e-07
      133705.  4.15195e-07
      133842.  4.14890e-07
      133980.  4.14586e-07
      134118.  4.14160e-07
      134236.  4.13915e-07
      134375.  4.13609e-07
      134514.  4.13304e-07
      134653.  4.12998e-07
      134772.  4.12753e-07
      134912.  4.12447e-07
      135052.  4.12141e-07
      135192.  4.11835e-07
      135312.  4.11708e-07
      135453.  4.11401e-07
      135594.  4.11094e-07
      135736.  4.10785e-07
      135857.  4.10538e-07
      135999.  4.10230e-07
      136141.  4.09922e-07
      136263.  4.09794e-07
      136406.  4.09485e-07
      136549.  4.09176e-07
      136672.  4.08926e-07
      136815.  4.08736e-07
      136959.  4.08425e-07
      137083.  4.08176e-07
      137227.  4.07984e-07
      137372.  4.07674e-07
      137496.  4.07542e-07
      137642.  4.07231e-07
      137787.  4.07037e-07
      137912.  4.06785e-07
      138058.  4.06591e-07
      138184.  4.06339e-07
      138331.  4.06145e-07
      138478.  4.05831e-07
      138604.  4.05695e-07
      138752.  4.05382e-07
      138879.  4.05247e-07
      139027.  4.05049e-07
      139154.  4.04795e-07
      139303.  4.04598e-07
      139452.  4.04866e-07
      139580.  4.04495e-07
      139730.  4.05111e-07
      139859.  4.04505e-07
      140009.  4.04420e-07
      140138.  4.04514e-07
      140289.  4.04542e-07
      140419.  4.04518e-07
      140571.  4.04546e-07
      140701.  4.04635e-07
      140853.  4.04662e-07
      140984.  4.04749e-07
      141136.  4.04773e-07
      141268.  4.04859e-07
      141399.  4.04944e-07
      141553.  4.04966e-07
      141685.  4.05047e-07
      141839.  4.07021e-07
      141972.  4.05263e-07
      142127.  4.05394e-07
      142260.  4.05475e-07
      142393.  4.05667e-07
      142549.  4.05795e-07
      142683.  4.05872e-07
      142839.  4.05998e-07
      142974.  4.06187e-07
      143108.  4.07059e-07
      143266.  4.06498e-07
      143401.  4.06796e-07
      143536.  4.12889e-07
      143695.  4.07098e-07
      143831.  4.07395e-07
      143967.  4.07574e-07
      144126.  4.07803e-07
      144263.  4.07982e-07
      144400.  4.08273e-07
      144561.  4.08497e-07
      144698.  4.08784e-07
      144836.  4.09070e-07
      144998.  4.09289e-07
      145136.  4.09573e-07
      145275.  4.09856e-07
      145414.  4.10250e-07
      145576.  4.10463e-07
      145716.  4.10854e-07
      145856.  4.11130e-07
      145996.  4.11517e-07
      146160.  4.11837e-07
      146301.  4.12222e-07
      146442.  4.12604e-07
      146583.  4.12985e-07
      146748.  4.13299e-07
      146890.  4.13677e-07
      147032.  4.14164e-07
      147175.  4.15202e-07
      147317.  4.15023e-07
      147484.  4.15326e-07
      147628.  4.15917e-07
      147771.  4.16506e-07
      147915.  4.17094e-07
      148059.  4.17790e-07
      148204.  4.18372e-07
      148372.  4.18996e-07
      148517.  4.19684e-07
      148663.  4.20373e-07
      148808.  4.21056e-07
      148954.  4.21739e-07
      149100.  4.22419e-07
      149247.  4.23207e-07
      149394.  4.23882e-07
      149541.  4.24665e-07
      149713.  4.25811e-07
      149860.  4.26154e-07
      150008.  4.26929e-07
      150156.  4.27811e-07
      150305.  4.28582e-07
      150454.  4.29459e-07
      150603.  4.30333e-07
      150752.  4.31205e-07
      150902.  4.32073e-07
      151052.  4.32939e-07
      151203.  4.33912e-07
      151353.  4.34881e-07
      151504.  4.35738e-07
      151655.  4.36703e-07
      151807.  4.37771e-07
      151959.  4.38727e-07
      152111.  4.40005e-07
      152263.  4.40850e-07
      152416.  4.41800e-07
      152569.  4.42958e-07
      152722.  4.44010e-07
      152876.  4.45056e-07
      153030.  4.46207e-07
      153184.  4.47355e-07
      153339.  4.48498e-07
      153494.  4.49746e-07
      153649.  4.50883e-07
      153805.  4.52125e-07
      153960.  4.53361e-07
      154117.  4.54596e-07
      154273.  4.51387e-07
      154404.  4.52798e-07
      154561.  4.54133e-07
      154718.  4.55463e-07
      154876.  4.56789e-07
      155034.  4.58111e-07
      155192.  4.59536e-07
      155351.  4.60955e-07
      155510.  4.62372e-07
      155643.  1.03523e-06
      155802.  4.65377e-07
      155962.  4.66888e-07
      156123.  4.68393e-07
      156283.  4.69998e-07
      156444.  4.71599e-07
      156578.  4.73383e-07
      156740.  4.74974e-07
      156902.  4.76667e-07
      157064.  4.78460e-07
      157227.  4.80144e-07
      157390.  4.81925e-07
      157525.  4.83787e-07
      157689.  4.85562e-07
      157853.  4.87434e-07
      158017.  4.89300e-07
      158154.  4.91454e-07
      158319.  4.93105e-07
      158484.  4.95063e-07
      158649.  4.97012e-07
      158788.  4.99044e-07
      158954.  5.01089e-07
      159120.  5.03127e-07
      159287.  5.05159e-07
      159426.  5.07276e-07
      159594.  5.09399e-07
      159762.  5.11520e-07
      159902.  5.13825e-07
      160070.  5.16035e-07
      160239.  5.18240e-07
      160408.  5.20439e-07
      160549.  5.22824e-07
      160719.  5.25113e-07
      160890.  5.27394e-07
      161032.  5.29867e-07
      161202.  5.32239e-07
      161374.  5.34706e-07
      161517.  5.37161e-07
      161689.  5.39717e-07
      161832.  5.42262e-07
      162005.  5.45005e-07
      162178.  5.51262e-07
      162322.  5.50069e-07
      162496.  5.52692e-07
      162670.  5.55310e-07
      162815.  5.58119e-07
      162989.  5.60822e-07
      163135.  5.63721e-07
      163311.  5.66511e-07
      163457.  5.69394e-07
      163633.  5.72272e-07
      163810.  5.75140e-07
      163957.  5.78204e-07
      164134.  5.81653e-07
      164282.  5.84208e-07
      164460.  5.87243e-07
      164608.  5.90380e-07
      164787.  5.93502e-07
      164936.  5.96722e-07
      165115.  5.99828e-07
      165265.  6.03132e-07
      165445.  6.06322e-07
      165625.  6.09502e-07
      165776.  6.12881e-07
      165957.  6.16342e-07
      166108.  6.19512e-07
      166259.  6.22968e-07
      166441.  6.26304e-07
      166594.  6.29843e-07
      166776.  6.33260e-07
      166929.  6.36881e-07
      167113.  6.40378e-07
      167266.  6.44082e-07
      167450.  6.47658e-07
      167604.  6.51344e-07
      167789.  6.54999e-07
      167944.  6.58862e-07
      168099.  6.62622e-07
      168285.  6.66443e-07
      168440.  6.70379e-07
      168627.  6.74182e-07
      168784.  6.80032e-07
      168971.  6.82074e-07
      169128.  6.86167e-07
      169285.  6.90347e-07
      169474.  6.94391e-07
      169632.  6.98551e-07
      169790.  7.02801e-07
      169979.  7.06909e-07
      170138.  7.11234e-07
      170297.  7.15646e-07
      170488.  7.19914e-07
      170648.  7.24399e-07
      170840.  7.28742e-07
      171000.  7.33304e-07
      171160.  7.37859e-07
      171353.  7.42357e-07
      171515.  7.46982e-07
      171676.  7.51695e-07
      171838.  7.56490e-07
      172032.  7.61136e-07
      172195.  7.66005e-07
      172358.  7.70861e-07
      172553.  7.75660e-07
      172717.  7.80591e-07
      172881.  7.85699e-07
      173045.  7.90704e-07
      173242.  7.95735e-07
      173407.  8.00903e-07
      173572.  8.06058e-07
      173737.  8.11393e-07
      173936.  8.16465e-07
      174102.  8.21869e-07
      174269.  8.27261e-07
      174436.  8.32732e-07
      174636.  8.38130e-07
      174803.  8.43669e-07
      174971.  8.49108e-07
      175139.  8.54810e-07
      175308.  8.59478e-07
      175510.  8.64619e-07
      175679.  8.69913e-07
      175849.  8.75286e-07
      176019.  8.80650e-07
      176189.  8.86280e-07
      176393.  8.91354e-07
      176564.  8.96864e-07
      176735.  9.02363e-07
      176907.  9.08036e-07
      177078.  9.13600e-07
      177251.  9.19336e-07
      177423.  9.24693e-07
      177631.  9.30956e-07
      177804.  9.36472e-07
      177977.  9.41970e-07
      178151.  9.48375e-07
      178326.  9.53851e-07
      178500.  9.60228e-07
      178675.  9.65679e-07
      178850.  9.74759e-07
      179061.  9.75436e-07
      179237.  9.81758e-07
      179414.  9.88972e-07
      179590.  9.94355e-07
      179767.  1.00063e-06
      179945.  1.00690e-06
      180122.  1.01315e-06
      180301.  1.01938e-06
      180479.  1.02651e-06
      180658.  1.03271e-06
      180837.  1.03890e-06
      181017.  1.04598e-06
      181197.  1.05215e-06
      181377.  1.05919e-06
      181557.  1.06622e-06
      181738.  1.07324e-06
      181920.  1.07934e-06
      182101.  1.08632e-06
      182284.  1.09329e-06
      182466.  1.10024e-06
      182649.  1.10717e-06
      182832.  1.11498e-06
      183015.  1.12188e-06
      183199.  1.12877e-06
      183384.  1.13653e-06
      183568.  1.14338e-06
      183753.  1.15111e-06
      183939.  1.15793e-06
      184124.  1.16561e-06
      184311.  1.17328e-06
      184497.  1.18094e-06
      184684.  1.18857e-06
      184871.  1.19619e-06
      185059.  1.20379e-06
      185247.  1.21138e-06
      185435.  1.21805e-06
      185624.  1.22473e-06
      185775.  1.23163e-06
      185965.  1.23914e-06
      186155.  1.24664e-06
      186345.  1.25237e-06
      186536.  1.25983e-06
      186727.  1.26640e-06
      186918.  3.19591e-06
      187110.  1.28124e-06
      187302.  1.28776e-06
      187456.  1.29540e-06
      187649.  1.30276e-06
      187843.  1.31010e-06
      188036.  1.31743e-06
      188230.  1.32473e-06
      188425.  1.33202e-06
      188581.  1.33957e-06
      188776.  1.34682e-06
      188972.  1.35492e-06
      189168.  1.36213e-06
      189364.  1.37019e-06
      189561.  1.37737e-06
      189719.  1.38568e-06
      189917.  1.39369e-06
      190115.  1.40082e-06
      190313.  1.40878e-06
      190512.  1.41672e-06
      190671.  1.43436e-06
      190871.  1.43286e-06
      191071.  1.44075e-06
      191272.  1.44862e-06
      191432.  1.45677e-06
      191633.  1.46545e-06
      191835.  1.47327e-06
      192037.  1.48190e-06
      192199.  1.48999e-06
      192402.  1.49859e-06
      192605.  1.50632e-06
      192809.  1.51488e-06
      192972.  1.52374e-06
      193177.  1.53226e-06
      193381.  1.54075e-06
      193587.  1.54923e-06
      193751.  1.55802e-06
      193957.  1.56645e-06
      194164.  1.57570e-06
      194330.  1.58443e-06
      194537.  1.59280e-06
      194745.  1.60199e-06
      194911.  1.61150e-06
      195120.  1.61980e-06
      195329.  1.62892e-06
      195496.  1.63837e-06
      195706.  1.64745e-06
      195917.  1.65650e-06
      196085.  1.66506e-06
      196296.  1.67407e-06
      196508.  1.68222e-06
      196677.  1.69073e-06
      196890.  1.69967e-06
      197103.  1.70776e-06
      197273.  1.71703e-06
      197487.  1.72508e-06
      197658.  1.73432e-06
      197873.  1.74315e-06
      198088.  1.75196e-06
      198260.  1.76113e-06
      198476.  1.76990e-06
      198649.  1.77903e-06
      198866.  1.78775e-06
      199083.  1.79726e-06
      199257.  1.80634e-06
      199475.  1.81499e-06
      199650.  1.82484e-06
      199868.  1.83345e-06
      200044.  1.84325e-06
      200264.  1.85263e-06
      200440.  1.86240e-06
      200660.  1.87173e-06
      200881.  1.88104e-06
      201059.  1.89073e-06
      201281.  1.89999e-06
      201459.  1.90964e-06
      201681.  1.91886e-06
      201860.  1.92927e-06
      202084.  1.93844e-06
      202263.  1.94881e-06
      202488.  1.95792e-06
      202668.  1.96826e-06
      202893.  1.97812e-06
      203074.  1.98841e-06
      203301.  1.99822e-06
      203482.  2.00846e-06
      203710.  2.01823e-06
      203892.  2.02843e-06
      204120.  2.03814e-06
      204303.  2.04909e-06
      204532.  2.05875e-06
      204716.  2.06965e-06
      204900.  2.07974e-06
      205131.  2.09012e-06
      205315.  2.09936e-06
      205547.  2.10969e-06
      205732.  2.12047e-06
      205965.  2.13074e-06
      206151.  2.14148e-06
      206338.  2.15218e-06
      206572.  2.16237e-06
      206759.  2.17383e-06
      206994.  2.18397e-06
      207182.  2.19537e-06
      207370.  2.20673e-06
      207606.  2.21680e-06
      207796.  2.22812e-06
      208033.  2.23812e-06
      208223.  2.24940e-06
      208413.  2.26065e-06
      208652.  2.27057e-06
      208843.  2.28176e-06
      209083.  2.29241e-06
      209275.  2.30433e-06
      209467.  2.31545e-06
      209708.  2.32601e-06
      209901.  2.33708e-06
      210094.  2.34890e-06
      210337.  2.35938e-06
      210531.  2.37114e-06
      210726.  2.38288e-06
      210970.  2.39404e-06
      211165.  2.40496e-06
      211361.  2.41661e-06
      211606.  2.42846e-06
      211803.  2.44006e-06
      212000.  2.45163e-06
      212197.  2.46319e-06
      212445.  2.47490e-06
      212643.  2.48717e-06
      212841.  2.49865e-06
      213090.  2.51026e-06
      213290.  2.52245e-06
      213489.  2.53460e-06
      213690.  2.54673e-06
      213940.  2.55823e-06
      214141.  2.57029e-06
      214343.  2.58309e-06
      214545.  2.59511e-06
      214797.  2.60724e-06
      215000.  2.61995e-06
      215203.  2.63187e-06
      215406.  2.64454e-06
      215661.  2.65654e-06
      215866.  2.66914e-06
      216070.  2.68170e-06
      216275.  2.69499e-06
      216481.  2.70751e-06
      216738.  2.72009e-06
      216944.  2.73253e-06
      217151.  2.74571e-06
      217358.  2.75884e-06
      217566.  2.77196e-06
      217826.  2.78437e-06
      218034.  2.79742e-06
      218243.  2.81118e-06
      218452.  2.83835e-06
      218662.  2.83712e-06
      218924.  2.84937e-06
      219135.  2.86300e-06
      219346.  2.87660e-06
      219557.  2.89017e-06
      219769.  2.90371e-06
      219981.  2.91722e-06
      220193.  2.93071e-06
      220459.  2.94344e-06
      220673.  2.95759e-06
      220887.  2.97097e-06
      221101.  2.98506e-06
      221316.  2.99910e-06
      221531.  3.01313e-06
      221747.  3.02712e-06
      221962.  3.04106e-06
      222233.  3.05424e-06
      222450.  3.06886e-06
      222667.  3.08272e-06
      222885.  3.09726e-06
      223103.  3.11177e-06
      223322.  3.12698e-06
      223541.  3.14215e-06
      223760.  3.15511e-06
      223980.  3.16948e-06
      224201.  3.18382e-06
      224421.  3.19814e-06
      224643.  3.21314e-06
      224864.  3.22810e-06
      225142.  3.24150e-06
      225365.  3.25640e-06
      225588.  3.27125e-06
      225811.  3.28679e-06
      226035.  3.30157e-06
      226260.  3.31631e-06
      226484.  3.33174e-06
      226710.  3.34642e-06
      226936.  3.36177e-06
      227162.  3.37708e-06
      227388.  3.39236e-06
      227615.  3.40761e-06
      227843.  3.42282e-06
      228071.  3.43870e-06
      228300.  3.45383e-06
      228528.  3.46965e-06
      228758.  3.48541e-06
      228988.  3.50043e-06
      229218.  3.52324e-06
      229449.  3.53177e-06
      229680.  3.54810e-06
      229912.  3.56368e-06
      230144.  3.57993e-06
      230377.  3.59542e-06
      230610.  3.61158e-06
      230785.  3.62862e-06
      231019.  3.64472e-06
      231253.  3.66078e-06
      231488.  3.67678e-06
      231723.  3.69347e-06
      231959.  3.70940e-06
      232196.  3.72599e-06
      232432.  3.74254e-06
      232670.  3.75904e-06
      232908.  3.77622e-06
      233146.  3.79334e-06
      233385.  3.81044e-06
      233624.  3.82746e-06
      233804.  3.84405e-06
      234044.  3.86172e-06
      234284.  3.87863e-06
      234525.  3.89620e-06
      234767.  3.91373e-06
      235009.  3.93119e-06
      235252.  3.94863e-06
      235495.  3.96603e-06
      235738.  3.98338e-06
      235921.  4.00241e-06
      236166.  4.02036e-06
      236411.  4.03827e-06
      236656.  4.05544e-06
      236902.  4.07395e-06
      237149.  4.09172e-06
      237396.  4.10944e-06
      237581.  4.12889e-06
      237829.  4.14652e-06
      238078.  4.16480e-06
      238327.  4.18303e-06
      238576.  4.20122e-06
      238826.  4.22004e-06
      239014.  4.23925e-06
      239265.  4.25729e-06
      239517.  4.27597e-06
      239769.  4.29460e-06
      240021.  4.31318e-06
      240211.  4.33285e-06
      240464.  4.35135e-06
      240718.  4.37047e-06
      240973.  4.38953e-06
      241164.  4.40904e-06
      241419.  4.42802e-06
      241675.  4.44696e-06
      241932.  4.46650e-06
      242189.  4.48533e-06
      242382.  4.50531e-06
      242640.  4.52470e-06
      242899.  4.54406e-06
      243158.  4.56338e-06
      243353.  4.58385e-06
      243613.  4.60305e-06
      243874.  4.62287e-06
      244135.  4.64264e-06
      244331.  4.66293e-06
      244594.  4.68261e-06
      244856.  4.70221e-06
      245054.  4.72372e-06
      245318.  4.74324e-06
      245582.  4.76336e-06
      245847.  4.78277e-06
      246046.  4.80410e-06
      246312.  4.82474e-06
      246578.  4.84597e-06
      246779.  4.86781e-06
      247046.  4.88830e-06
      247314.  4.90936e-06
      247516.  4.93173e-06
      247785.  4.95269e-06
      248054.  4.97362e-06
      248325.  4.99514e-06
      248528.  5.01730e-06
      248799.  5.03870e-06
      249071.  5.06005e-06
      249275.  5.08273e-06
      249548.  5.10460e-06
      249753.  5.12718e-06
      250027.  5.14896e-06
      250302.  5.17003e-06
      250508.  5.19311e-06
      250784.  5.21537e-06
      251060.  5.23690e-06
      251268.  5.25983e-06
      251545.  5.28192e-06
      251823.  5.30393e-06
      252032.  5.32737e-06
      252311.  5.34927e-06
      252521.  5.37324e-06
      252801.  5.39504e-06
      253082.  5.41741e-06
      253293.  5.44120e-06
      253574.  5.46347e-06
      253786.  5.48781e-06
      254069.  5.50995e-06
      254353.  5.53268e-06
      254566.  5.55686e-06
      254850.  5.57945e-06
      255064.  5.60354e-06
      255350.  5.62601e-06
      255565.  5.65065e-06
      255852.  5.67362e-06
      256139.  5.69654e-06
      256355.  5.72101e-06
      256644.  5.74380e-06
      256861.  5.76880e-06
      257151.  5.79144e-06
      257369.  5.81632e-06
      257660.  5.83951e-06
      257878.  5.86493e-06
      258170.  5.88798e-06
      258390.  5.91327e-06
      258683.  5.93682e-06
      258977.  5.96093e-06
      259198.  5.98544e-06
      259493.  6.00880e-06
      259715.  6.03442e-06
      260011.  6.06141e-06
      260234.  6.08381e-06
      260532.  6.10753e-06
      260755.  6.13355e-06
      261054.  6.15779e-06
      261278.  6.18432e-06
      261578.  6.20841e-06
      261804.  6.23546e-06
      262029.  6.26120e-06
      262331.  6.28509e-06
      262558.  6.31073e-06
      262860.  6.33447e-06
      263088.  6.36618e-06
      263392.  6.38979e-06
      263621.  6.41518e-06
      263926.  6.43867e-06
      264155.  6.46394e-06
      264462.  6.49345e-06
      264692.  6.51862e-06
      265000.  6.54179e-06
      265231.  6.57298e-06
      265463.  6.59797e-06
      265773.  6.62096e-06
      266005.  6.65194e-06
      266316.  6.67483e-06
      266550.  6.70568e-06
      266862.  6.72839e-06
      267096.  6.75911e-06
      267331.  6.78367e-06
      267645.  6.81227e-06
      267881.  6.83670e-06
      268197.  6.86516e-06
      268433.  6.88948e-06
      268671.  6.91983e-06
      268988.  6.94803e-06
      269226.  6.97218e-06
      269545.  7.00022e-06
      269784.  7.03029e-06
      270024.  7.05426e-06
      270344.  7.08211e-06
      270585.  7.11197e-06
      270826.  7.14176e-06
      271148.  7.16331e-06
      271390.  7.19301e-06
      271633.  7.22258e-06
      271957.  7.24997e-06
      272201.  7.27942e-06
      272526.  7.30665e-06
      272771.  7.33594e-06
      273016.  7.35924e-06
      273343.  7.38621e-06
      273589.  7.41533e-06
      273836.  7.44441e-06
      274165.  7.47113e-06
      274413.  7.50006e-06
      274661.  7.53486e-06
      274992.  7.56135e-06
      275242.  7.59006e-06
      275491.  7.61871e-06
      275741.  7.64728e-06
      276075.  7.67348e-06
      276326.  7.70191e-06
      276578.  7.73619e-06
      276914.  7.76212e-06
      277166.  7.79036e-06
      277419.  7.81854e-06
